ID,predict,answer,"equal=1, diferent=0",Á¤È®µµ
a8679063114d2b458978e5ce784347d6.fh,0,0,1,
a867a38becc02b18a95585df35483fd7.fh,0,0,1,
a867ab4680f848246c5869d9bcf9d01b.fh,0,0,1,
a867b03e2b0fe01bcb77c6f6afb8d9c3.fh,0,0,1,
a867dd728389edc06e1c0df062661b37.fh,0,0,1,
a867ebc74a13236fd5aacad9424efb4e.fh,0,0,1,
a86831ecba22fcc753a0dbfc7d5c0517.fh,0,0,1,
a868613a8c9ad8d656c1ba0afa941abe.fh,0,0,1,
a86862abe2513a1d35a80a04f5a4d911.fh,0,0,1,
a8686ee1694b161a9ca2f2e5aa773cf9.fh,0,0,1,
a868e0fb3446452d21433fd75147e7c5.fh,0,0,1,
a8690c6ded2eae0f7e671bb51d3333fc.fh,0,0,1,
a8692b12fff1ff7af1db24fb82756f14.fh,0,0,1,
a869dae84799be80c9489b4a916c3ef9.fh,0,0,1,
a86a1867f43b31a0f6689b9e2ee329bb.fh,0,0,1,
a86a36f98f4c9916dcaa8fa47e4b5b14.fh,0,0,1,
a86a6491ff54e26e5b5660d99748125a.fh,0,0,1,
a86a770363687067fb6ae7c6fcc00ad3.fh,0,0,1,
a86acdad0d9a69b496b11db58b6027bf.fh,0,0,1,
a86ad4a47bdaed6c459d35eb4e03ac34.fh,0,0,1,
a86b4628c28b6a15338bf2e975c7399b.fh,0,0,1,
a86bd726953452e6794b845ef5999a34.fh,0,0,1,
a86bf0f164995c547054448bb5183af4.fh,0,0,1,
a86c8f82e2bfeee5066d7c3ab545188c.fh,0,0,1,
a86cb01a4a6c0adb935c067b20d1beaa.fh,0,0,1,
a86cc8e0b7001fb592a868838a7b58ac.fh,0,0,1,
a86cca96d8a7d28e9ee68d18e196b232.fh,0,0,1,
a86cd44b20b0b8c67cb2f5b360a1b8f5.fh,0,0,1,
a86cf66ab087ccb87e45a25853ce5dee.fh,0,0,1,
a86da4188202fe186dfa7bb7d10b87a0.fh,0,0,1,
a86de3f3681abcc8f0ccdff3042fa65d.fh,0,0,1,
a86e1db4a0574c3e9447d12a9d1384ef.fh,0,0,1,
a86e201e98ea9876cf760d6ffb3b9f58.fh,0,0,1,
a86e3de5ab42ec17ea31c5f0999ccd00.fh,0,0,1,
a86e701a5a50a79f6981614bd57188c1.fh,0,0,1,
a86ec10a432aa8064c9ac947ff349ad1.fh,0,0,1,
a86ec6186c50f5c1391a03c830e1b6d7.fh,0,0,1,
a86f08ac3cb19b40ae8776a22f72f528.fh,0,0,1,
a86f6f4eafc3c201620996d706c75d68.fh,0,0,1,
a86f7605477bf5c330575ded1b2e0224.fh,0,0,1,
a86fff1fa718539b05629fc549dc38e1.fh,0,0,1,
a87017f21294c1f16e3fc7d99c299555.fh,0,0,1,
a8701e82ee974fce5a0b5f2199724549.fh,0,0,1,
a8706f8b8e7ff87e386e4c5a75626a58.fh,0,0,1,
a870b63d244edca0dfd400b1465e0197.fh,0,0,1,
a870d81d84e3a68567a84b68c5b460c1.fh,0,0,1,
a870ed5ba80a3e4a09e6a8b3b6e5f862.fh,0,0,1,
a870f2a4563810c406b3474860aa8b22.fh,0,0,1,
a8714769f43bf58b074cc4cf4c0a8cd6.fh,0,0,1,
a8715955278c4b16fccded0821a18924.fh,0,0,1,
a8715e7464ba4fba76c3668035b22425.fh,0,0,1,
a871854c34c239e36e97a20db5a20fbb.fh,0,0,1,
a871ca8ab44843b23d30f017de00da89.fh,0,0,1,
a871d3e6d73057564145aa29805e05ac.fh,0,0,1,
a87204fb83330ec3ca8d9e93cedaa412.fh,0,0,1,
a87251cc7eeb2c01f049488e9092df16.fh,0,0,1,
a87254d05558c4073ebd497ddc7ade68.fh,0,0,1,
a8725b5ebb2eef73daf0e90f6b81df6a.fh,0,0,1,
a872865dcf2951a3f7697210ef96ea29.fh,0,0,1,
a8731a06468b9a35a24a6968db9ee4b4.fh,0,0,1,
a8736fb252382164cd3d307bbb100124.fh,0,0,1,
a8736fbb81e67501b71f18ad60d454eb.fh,0,0,1,
a873c2c670b566d733668f15f833b8c4.fh,0,0,1,
a8742bfe13e43f509ed8d5e241bcc913.fh,0,0,1,
a8742ec2306b55dc830d7dbcaaba3eda.fh,0,0,1,
a8745ba482b900181d53622729374687.fh,0,0,1,
a874e069205e0008890f74ad6d0e6cb8.fh,0,0,1,
a87512e27316715abcb9681295c87740.fh,0,0,1,
a8752d24a1f60eda85db9d85c3d01995.fh,0,0,1,
a8756935d43d00fe4a50927f006e5807.fh,0,0,1,
a875eee37f6dc878086a6b6d2ec6bf3d.fh,0,0,1,
a875f74dedb5180c954c0f92b26b8889.fh,0,0,1,
a875fe3332842191a6dc8576e40cf5d0.fh,0,0,1,
a8762d5c078167a2485fef8a7ca34d9f.fh,0,0,1,
a8768fe5fff0b5ad3b71aecdd5ba1742.fh,0,0,1,
a8769baefff2e7cdbe4be6262d21e936.fh,0,0,1,
a876d324b35d2a53d39125858f31b9f8.fh,0,0,1,
a87753a3f0db7b838c425b941dcc2686.fh,0,0,1,
a877d1e41e099c6f82e44a15cbe995f5.fh,0,0,1,
a8781b947e7b3caaa3f6006e1f7f5b9d.fh,0,0,1,
a878431b337ac72ed9916911205ca06b.fh,0,0,1,
a878a00652047f73a9f4bfd17eb9e707.fh,0,0,1,
a878dd185b99c09e6ca4b511e3a73b4a.fh,0,0,1,
a8790d5a451e1df9be1578dc2bb6e1af.fh,0,0,1,
a8793cd13c918af3f93ee06093896f36.fh,0,0,1,
a87965d132fd40be04f086d606bb43b1.fh,0,0,1,
a8799498505a3cfcd99cdf3b09fd0ec4.fh,0,0,1,
a879d1e9cad0ccffd0267cf8df3d0ce7.fh,0,0,1,
a87a5c0ac31e85ed0b0a8eb0b5afacc9.fh,0,0,1,
a87a970c9b5d5b759af77b87bd355b22.fh,0,0,1,
a87ac0c26f62823377b81fcd8b535e69.fh,0,0,1,
a87ad128561ace789adf6681be8ea760.fh,0,0,1,
a87b7726d3d35dcad90acf3670696b99.fh,0,0,1,
a87bc0c4332a31665aea5c03a859ddce.fh,0,0,1,
a87bd0196d56cd93522f987f089a1970.fh,0,0,1,
a87c002b9a68c800d97f68a5ef62bc96.fh,0,0,1,
a87c3e4ef9e6eeb3e284f27dd233332b.fh,0,0,1,
a87c4057b15ba2b8c1a8fd826357ba91.fh,0,0,1,
a87c54663cd8673a94e5b0989e39ded3.fh,0,0,1,
a87d5ea457792112c80a0d5783959224.fh,0,0,1,
a87d6208064ae45b12343f08304ce90b.fh,0,0,1,
a87d64afcaf24044be991f5de731633e.fh,0,0,1,
a87dc03c564e8f5dd3fb482314e37f86.fh,0,0,1,
a87dcab9ac54bfa648f31e1845f63c21.fh,0,0,1,
a87de6723ed664fd57a667b4f5125bbc.fh,0,0,1,
a87de902fdb4ed9579ee4743c2100f45.fh,0,0,1,
a87dfbc88ddebc942d4cb26aa5ab9b68.fh,0,0,1,
a87e371d7bd880e16bd1639ad50d8ed9.fh,0,0,1,
a87e43a201f0f8268fa5ccb0044b5280.fh,0,0,1,
a87e9fb77747f67d5ba9fb0ac30eee0f.fh,0,0,1,
a87ea32dbbead78e31af98ab1c9c6375.fh,0,0,1,
a87ee4ab5fd5909b333a62293e3922db.fh,0,0,1,
a87ef5c9a875980023294bb74c44a454.fh,0,0,1,
a87efdbddd25fdfe42c9f6837d2ba649.fh,0,0,1,
a87fa7ff804dc7eea7796ba43944e8c5.fh,0,0,1,
a87fc03370e1d41c62b06a5ea3826e1a.fh,0,0,1,
a8801b736156a2b5580e6aa6fc06f89d.fh,0,0,1,
a88036272541c98d64577b9f1b7fe7f8.fh,0,0,1,
a880b9ca4300e93d8717685dc156e39a.fh,0,0,1,
a880c0cb175bca6fa215848a63395e4a.fh,0,0,1,
a880f421f491cad1c08a9ac8453331d4.fh,0,0,1,
a8811a27da3628ecd0d4c597ad8552a9.fh,0,0,1,
a8818aa623f8ef5520c60f447adf1422.fh,0,0,1,
a881945965235de6946acbd8c88a1521.fh,0,0,1,
a881d7f2946e1796984d4d107ef9b503.fh,0,0,1,
a8825e6d4cd9d1e5559ce7552e423581.fh,0,0,1,
a882bbefab7219cb6bbb3e0eb80e04ef.fh,0,0,1,
a882c881fe98c5700edc18251fdb0135.fh,0,0,1,
a882c9d674f01edce790dbc159a6370c.fh,0,0,1,
a8839fc307ddf61b58c8da25530a5f88.fh,0,0,1,
a883c3de0d0e5307c7c0421215a4ea41.fh,0,0,1,
a883d8975155e20009cd3110ef155057.fh,0,0,1,
a883f82e7bbba1ef01e65f1935e25086.fh,0,0,1,
a884257f784b9f2bd0d7bdf7f9adcae0.fh,0,0,1,
a884f3e1bd8dabbf116d1b36e2de6387.fh,0,0,1,
a88514bd5db1e5ed073a1422dea05ff5.fh,0,0,1,
a8853089b50bfc0b2793329e6b42dbbb.fh,0,0,1,
a885d3a76d697fe6b308efc87eb54469.fh,0,0,1,
a8861ea08cdab7ed318f26c84b6ec54e.fh,0,0,1,
a88638047d766f7093b5939aa67afa70.fh,0,0,1,
a886ce5951ad82b988d0c00e94301d81.fh,0,0,1,
a886e6b104463f4d313a9a53fe003a26.fh,0,0,1,
a886f202defc32a3e611cb285f809f6d.fh,0,0,1,
a886f28cb7c1f30356bb52535238aca6.fh,0,0,1,
a88727ef5e23a922c6d49efa7f1deafe.fh,0,0,1,
a88767a8616f503dfd308c4e74a093ed.fh,0,0,1,
a887bb33054de8d5b144395da6e36b68.fh,0,0,1,
a887d1dfc1adad7592e05249b95f0828.fh,0,0,1,
a887d737b364811de45055e5664b63d3.fh,0,0,1,
a88840f6395a0af3a6949cb1b37d7c29.fh,0,0,1,
a888507fd55acdb46ff1c301684b274c.fh,0,0,1,
a888d2abab9afa5b7dde9bafac37276b.fh,0,0,1,
a88982cefc76480dbba4b6f20993c186.fh,0,0,1,
a8898cc56557f03da306ade949793951.fh,0,0,1,
a8899540c349b2d47c8f38fe5f857d17.fh,0,0,1,
a8899e4ace17d66e49cfb24a5e4eecb1.fh,0,0,1,
a889b98a50c7b3ff64522fa5669781e9.fh,0,0,1,
a889dce069ceba0822833debbe6e8da4.fh,0,0,1,
a889e72c11899e0d036e2620da4077fd.fh,0,0,1,
a88a54c3f700366106f11f23f7c23f26.fh,0,0,1,
a88a7a03c96c3a0979c77d90f8919497.fh,0,0,1,
a88ad40b5197877caa9fd3a80803ba90.fh,0,0,1,
a88b2decc92f013b1204cf475ec88622.fh,0,0,1,
a88b39364753326af1e4f64a01e10491.fh,0,0,1,
a88b3ed03ff8e3ebd6c65c3cfc15ccef.fh,0,0,1,
a88bcfc51ecd4edd2584914d40715d10.fh,0,0,1,
a88bdb815e619ba85a7c043344177905.fh,0,0,1,
a88c0dca270ec5b7748233226b29ba6c.fh,0,0,1,
a88c35af490851e5567c0246dca4c057.fh,0,0,1,
a88c3a45b05747802f5c8fdaa9137e55.fh,0,0,1,
a88cdbe55fc05a8f024ea49b2b45a032.fh,0,0,1,
a88d10d4089d7ea9e561044d7e67dbb1.fh,0,0,1,
a88d20e578377f718b72499a391dc953.fh,0,0,1,
a88d445ffa87937c7784b8f5d100b39e.fh,0,0,1,
a88d475b55c61e2a5f23f155df9d5bff.fh,0,0,1,
a88d982d9aaebba55fd201e8b3ea4fcf.fh,0,0,1,
a88dce55673f0e48cae940eb65e97ff9.fh,0,0,1,
a88deb57f6572b094638a878d9621e19.fh,0,0,1,
a88dec27f10080a3294fb11ea7f7e78b.fh,0,0,1,
a88e4232e85a6f458b9638e3b7a3a268.fh,0,0,1,
a88e7a1f9ddf22dbbb10ab939fed8828.fh,0,0,1,
a88f159687527d60d87b51322f013a35.fh,0,0,1,
a88f8ae3b0b7ae20434b6bb38578c053.fh,0,0,1,
a88fb2e198ac8e21f85f80b005c6caf6.fh,0,0,1,
a88fc27e97f56572deff964e5d9aba1e.fh,0,0,1,
a89007deeacd9c54a177c61a752b8d08.fh,0,0,1,
a8900b0096f4e5f4910a86cfcb9657e7.fh,0,0,1,
a890294af885f499e79a56cf06ac9626.fh,0,0,1,
a890b35bf9b88e787dbb5ba45a7da996.fh,0,0,1,
a89155d5ddcedc5870ada3e66888fae9.fh,0,0,1,
a891649ecfb4cabe36bd52665ec0058b.fh,0,0,1,
a891ba48727cb505f02ec79523fee92b.fh,0,0,1,
a891e5b03530a0cb4ea39fddde7dc2e3.fh,0,0,1,
a8925f001ea152057d370a2e69290b44.fh,0,0,1,
a8927edb15ef3f714bbdf96f2e4074a0.fh,0,0,1,
a892b30819df958e987d771f1a24a1ce.fh,0,0,1,
a8933abc8cac5a6a4cdab234b999d927.fh,0,0,1,
a8935f57db8a016e7435509d4c2a160a.fh,0,0,1,
a893636a3cff1ba03f12bbf951af53f6.fh,0,0,1,
a893a34c7181cc0c4431b3eb73762b1e.fh,0,0,1,
a89403a37403f2e5a73de647498b6b4c.fh,0,0,1,
a89423287fcfce16c3b57131b425bd71.fh,0,0,1,
a89444b63664000fcfd44ff9d2f5142c.fh,0,0,1,
a89458f5c932b333bb084f7e847011d7.fh,0,0,1,
a89475daeedaf891344a281f9a9391fa.fh,0,0,1,
a894a083b9837d090721e025fb0948ca.fh,0,0,1,
a894a34b53d72daec706c7b0f8d525d8.fh,0,0,1,
a894dbdcd7adbdc92f259882b034fcdf.fh,0,0,1,
a89556771a803f07e6c5d41c676c7285.fh,0,0,1,
a89597a18d8ae1deba084556e0c0d68d.fh,0,0,1,
a896322ade43d75e01ff70f40b55d5f2.fh,0,0,1,
a896523a8ffa060f36a2cc872ce7737c.fh,0,0,1,
a896d17e498ba4280e87091964de1df1.fh,0,0,1,
a8978ed64633ca675dec8d6acd67dbeb.fh,0,0,1,
a8979d1dd6d51b43fbbc5efc1a828b8b.fh,0,0,1,
a897af470b031b0425205837e3609307.fh,0,0,1,
a897eaa12094a7562029cad54064ab41.fh,0,0,1,
a898470e6e88568f7820f06b725e5dc0.fh,0,0,1,
a89870784f7a5adfb88f3a263be61f38.fh,0,0,1,
a898e607893e122f237e5a361e8d9136.fh,0,0,1,
a8992e9dea6fbb5259cdb74f8d188c9f.fh,0,0,1,
a8996cc2d849924e628cf7dfa9007499.fh,0,0,1,
a89974ee7bcfb9ebb74f7d5ead7053ef.fh,0,0,1,
a89a58130a13a875a32532622da9e1c2.fh,0,0,1,
a89a87ef5cd1e40091811794241e1864.fh,0,0,1,
a89aa17fe59b23fccbe5340e1d6525a3.fh,0,0,1,
a89b19af53cb5a935f9dcf30c56b590b.fh,0,0,1,
a89b37060a17cb873e5b5e3fb5646e1b.fh,0,0,1,
a89b681d5b72f8c743a77284fdd282e3.fh,0,0,1,
a89b7cbf0178d415ee24bfb6629d720a.fh,0,0,1,
a89bc33538549a68929ef7918bd18f55.fh,0,0,1,
a89bd8efea9b8347a831d627ba28fac0.fh,0,0,1,
a89c333114b397f73e34d1d3a8249f3b.fh,0,0,1,
a89c4595012361952d4b76e78c5dd53b.fh,0,0,1,
a89c64121429a01a74363937b129cb6c.fh,0,0,1,
a89cd466bec8bc39aaa9a8c10fc8d7e4.fh,0,0,1,
a89cdcbc8440ac09b6856b44d3544131.fh,0,0,1,
a89d076ec7d462b66e3e3ba6447f6435.fh,0,0,1,
a89d2a2ba0d4cc7842acee5b64eba6f3.fh,0,0,1,
a89d4a9122edabedac6ca98353f860c6.fh,0,0,1,
a89d576b2d59338d5ce5228151910069.fh,0,0,1,
a89d71aa4e216711a69cb1ec3bc8c4e0.fh,0,0,1,
a89d7f8efbe1549c0343678419f3fadc.fh,0,0,1,
a89d94d82bb65c173aa2c02fed8d5863.fh,0,0,1,
a89dcc440444e9b4acca37a90dbd7ffd.fh,0,0,1,
a89de6b81bed1a9406eadd1f245d4da1.fh,0,0,1,
a89e294d9d570372a9a2192524a91b2d.fh,0,0,1,
a89e5f5e68fc9e62d813d4f11960fe98.fh,0,0,1,
a89e600080537f882a38f3b8930ba3a6.fh,0,0,1,
a89e7d4d603ebbf874dab98e353d38a2.fh,0,0,1,
a89ed95132bd9ba49cf7e78f4261d595.fh,0,0,1,
a89efbe74db55584612eb6b6798473dc.fh,0,0,1,
a89f424010a2a1b1154b20a59bba84c6.fh,0,0,1,
a89f597a3ca7cfd232dd7dd7514c83ac.fh,0,0,1,
a89f63909ba57dd69782ed035d8b690e.fh,0,0,1,
a9005f4fd8166f19b17e904d98a64d11.fh,0,0,1,
a9011a2ea7e2b0caff98029758f32c37.fh,0,0,1,
a90121a476bd034282f7919495dbea58.fh,0,0,1,
a90123d599efb5f456bac7125986eba6.fh,0,0,1,
a90130b0fb9ce7e65c1bf775ada56ea3.fh,0,0,1,
a9018291c1cbab0f7bff839914ad2053.fh,0,0,1,
a901ea16eb10a2ad7039b1dd194960ee.fh,0,0,1,
a90242db6c901f30136d40dd8721a80f.fh,0,0,1,
a9024f793daac212a49cb1dea1e241c7.fh,0,0,1,
a90270b5a44a28a7267341fcf82c1c86.fh,0,0,1,
a902cc4bb33f395f51d8a824befeb766.fh,0,0,1,
a902cc5c9b7993576fb605d1b48f4060.fh,0,0,1,
a902ee9a2c33a789ff874a2243519720.fh,0,0,1,
a9030090af7062e4f5c673a6d0bc5fbb.fh,0,0,1,
a903224dfd65583d18f85bc576ce4bbe.fh,0,0,1,
a903241ebbd202c38c7f2c51f706dc43.fh,0,0,1,
a903ed82f605e2406d7b520814330380.fh,0,0,1,
a90400c29b4c78a14e02f2810a0bd432.fh,0,0,1,
a904056adad520f1ef3735508ac9d1d9.fh,0,0,1,
a9040d3692ad52e627b8908df266c03d.fh,0,0,1,
a90412e975be7b55eb9d8ff67f210a4c.fh,0,0,1,
a9046e75ad9abd4d4f1f65bf2809ddad.fh,0,0,1,
a9048268d37569fb52ac3dbcbf26254f.fh,0,0,1,
a9048965f723bd23898cbf6a7ec2b8d0.fh,0,0,1,
a904ea71f687ea36c245d9d3daa7f9a2.fh,0,0,1,
a905164d81a975976fe1175142caf11d.fh,0,0,1,
a9052bd3ccc34884ec769662b0e01360.fh,0,0,1,
a9054e80d347bbe0e9b91d5a8b2cbd88.fh,0,0,1,
a9055876c5651027f33ca02b8619e2c2.fh,0,0,1,
a905a2565c9cafb3649c676ff02d0771.fh,0,0,1,
a905bc19002e769469702a283c3f5d68.fh,0,0,1,
a905d67edcb5ff2c9b05fc37877ac140.fh,0,0,1,
a9060c8d1f5069c675456274d520c757.fh,0,0,1,
a9061cd02b92454384c8f0c45921b1b1.fh,0,0,1,
a906abc4f5b3f05483e2b232ebb50794.fh,0,0,1,
a906cc7ad94e8fcae04baf1a79dcb50d.fh,0,0,1,
a906cef8db53f5178f1717e86ca201d6.fh,0,0,1,
a906df8efbbe2a9887cad5ed928684da.fh,0,0,1,
a906e7ff9724615472fb8cfb3d5561fd.fh,0,0,1,
a906ec5200da649e8a6cfe319b0e2ecf.fh,0,0,1,
a9077f60d588168bf692e02a6fcf27fc.fh,0,0,1,
a9078250b1f60d3375fe77c85a910b2b.fh,0,0,1,
a9078f65b300e103fc319d8baff51a15.fh,0,0,1,
a907bb150b4c568a8101f481c81c9b28.fh,0,0,1,
a907d9c2a9c1fab890cadf84b6b93e57.fh,0,0,1,
a907ee3e2f9bed3525411369ca0da9ea.fh,0,0,1,
a9086b9687438bdc1f30c8c5a45945b2.fh,0,0,1,
a908c0020b86477a92d1526eb5f9701a.fh,0,0,1,
a908f53e8512e772cb912837abcbdf47.fh,0,0,1,
a908f79ce23d41d580117c3464dae79d.fh,0,0,1,
a90950454348b45a117d1b0fdfa260ce.fh,0,0,1,
a909513ed80cb4e6e64709fb1ed7e832.fh,0,0,1,
a9098573a513a9a6a10762d25884e486.fh,0,0,1,
a909f3c0cacb20a3175a73a7633c4725.fh,0,0,1,
a909f5f585bf343312d3211b54d91741.fh,0,0,1,
a909f6e08efc886145c85dc42dcd865e.fh,0,0,1,
a909fa512e8bb951fbdae3aaf4bd37ba.fh,0,0,1,
a90a15170483ba9d555fd59a8cef183d.fh,0,0,1,
a90a18a866a581264ea7c80ff81616ea.fh,0,0,1,
a90a2a922c9545f1b9e6796c778ca7e2.fh,0,0,1,
a90a2ad528a2a2cb02dbbf30dfe46790.fh,0,0,1,
a90a48717b12ece91cb07bee3175ed2e.fh,0,0,1,
a90a49758152e05c9eb7504fad9d7b7b.fh,0,0,1,
a90ab2ba8d8a0d3c2c0fcea7763445a7.fh,0,0,1,
a90b068200f35743f7f138f43b1ef735.fh,0,0,1,
a90b1e86fcf40d6a22b227ebb86417f1.fh,0,0,1,
a90bd7ea6e196dce0bf20c4601aa479b.fh,0,0,1,
a90c0a470d740402a4c8eb0147767822.fh,0,0,1,
a90c4599438cdad1e47a6fb0b9714f9b.fh,0,0,1,
a90c8473412c985ce7a2d5be3aacc2fd.fh,0,0,1,
a90ca11da9a93a8f52c1299856154aa1.fh,0,0,1,
a90cb6f405d7e644667c5f4affa1df67.fh,0,0,1,
a90d644131faac1763926fb96537cb10.fh,0,0,1,
a90d68d2d2bd44c86793ddcf7579603d.fh,0,0,1,
a90d6bd3abad573b54ebedcc8fa152e1.fh,0,0,1,
a90da20c9b97a2a8f40f36744cf6ed41.fh,0,0,1,
a90de8966f77fa5f1b5b919ec99ca62b.fh,0,0,1,
a90e0cb4b9fd255287ecce2b4f3f4a32.fh,0,0,1,
a90e24797d2f88163a9e794a416b778e.fh,0,0,1,
a90e24880b17a716cc5a990cbf6cccdf.fh,0,0,1,
a90e2831101782fcfe90db5cb08293f1.fh,0,0,1,
a90e2b201779d410c8d492b9597b962c.fh,0,0,1,
a90ecb7811b3fd01d2963d90196a4ab6.fh,0,0,1,
a90edcd8316e4d8f960c7f75a1929825.fh,0,0,1,
a90ee6ee54f47307dff499935b27af55.fh,0,0,1,
a90f46737072f742b828f2a2f27cc566.fh,0,0,1,
a90f7ee2e333321e603a95ec40859a59.fh,0,0,1,
a90fa8aabc895537f3965d0b0d5968a5.fh,0,0,1,
a9100fa1f8660e414686a3a37cf0a7f7.fh,0,0,1,
a9104c0d335d7a053b92686b11066c14.fh,0,0,1,
a910628215885a82289068bb0f53db6e.fh,0,0,1,
a9108c29729b0dc1d7e21afd3abf7d57.fh,0,0,1,
a910d38b45ee2fe7c484306343dde912.fh,0,0,1,
a9112dc33dfc9dfb46fb7eb9198c7a2c.fh,0,0,1,
a91158040bc053cc0a616391632fad02.fh,0,0,1,
a91162662b09d101bfd042c8cee7c8aa.fh,0,0,1,
a9116c3659a9fc932f35d99fdf36a422.fh,0,0,1,
a91191e482913f7c1c469469a1227fad.fh,0,0,1,
a911d8d6eb79872826981760d3130e7e.fh,0,0,1,
a911eac12b47b9f32bf389eeda40eb91.fh,0,0,1,
a9124a2b902d151094987cbbec89cd5e.fh,0,0,1,
a912610ddf785c604afc04f63487d0d1.fh,0,0,1,
a912b2012618d63ccd86f0426c4fd11a.fh,0,0,1,
a912b76ec818eab1c9ced3609e61e458.fh,0,0,1,
a912bd50b2941e7b93e13fec452abfc9.fh,0,0,1,
a912f471f67948a63e6ece3f8767ae69.fh,0,0,1,
a912fb38e202195171223cff77a798d9.fh,0,0,1,
a912fc41a77bc4dde97355f7f6887212.fh,0,0,1,
a91348c7e51ac597d1ee29ff413be067.fh,0,0,1,
a913889f3c18bb042c53f649b1268f7e.fh,0,0,1,
a9138d8d9d9af5ed179e98f2636bab8c.fh,0,0,1,
a913ea900fac35a3b9853a104074fb40.fh,0,0,1,
a91445cdf43efc9fef97b149d2884bd4.fh,0,0,1,
a91497063b1ba8d76fbb62b182e9314a.fh,0,0,1,
a914e05d3f29ce011f43a184d6dc3405.fh,0,0,1,
a914e9c07a3d97eb16bb84c386663d1d.fh,0,0,1,
a914f91e93c2b3ddaf6b3ed193ff653f.fh,0,0,1,
a91525154f472da779e38f3268169e66.fh,0,0,1,
a91547560aacb35556b1c5149bd441aa.fh,0,0,1,
a91583fc9cd1216785c4cce5861ca3b0.fh,0,0,1,
a9161539251560b5fb3f97ba0ca83f68.fh,0,0,1,
a91615a265aa9fa44996063ec400953b.fh,0,0,1,
a916208c58025a67c7787eaf8ff2a749.fh,0,0,1,
a91631e5987872f5fe89ade5aec9d066.fh,0,0,1,
a9163fddada6bf2a3a7b060a31fdf331.fh,0,0,1,
a916767e92590cd9df44c9de58831f25.fh,0,0,1,
a916af25c0e40ee78d7e10f2114bf402.fh,0,0,1,
a916b7f3bc7cd4cd6ec75bcfb4faaac1.fh,0,0,1,
a916b99d9f270f6c3e34f4ca1434666a.fh,0,0,1,
a916bc45c06d5c34bcfbc726aa7ada94.fh,0,0,1,
a916f4a4cf20a650afbab9f7cfbc23fa.fh,0,0,1,
a91714f7084928c34d050a9b7e7057f7.fh,0,0,1,
a9173a7275f870cf538ae80cdb25e9a1.fh,0,0,1,
a9177e02bee46e9cd3ca1222296ad949.fh,0,0,1,
a917d5757251a13afdce54ef3fec1fbf.fh,0,0,1,
a918245e3de8d14839cac63d32336185.fh,0,0,1,
a91858c80853919830937bff93d5e045.fh,0,0,1,
a918f990831c4f1ac6e7a845e60ed97e.fh,0,0,1,
a918fc1dff3dd1b8a40a451e596f5b76.fh,0,0,1,
a918ff3acc3c3ba29064655e162525b6.fh,0,0,1,
a919111939726e28580d2e55c89a1573.fh,0,0,1,
a91939a7a5d9b32be07a9a3b5803cb4a.fh,0,0,1,
a91945536552f816542a4e82a96b2e8c.fh,0,0,1,
a91955d1f1568472caa6da9e94837b73.fh,0,0,1,
a91960020bb7e9fad15b87cb1209cec9.fh,0,0,1,
a919bba604e36d277eb855558dfd9bc2.fh,0,0,1,
a91a11eadf7a1f98e00abcd83209804e.fh,0,0,1,
a91a4cbe30e85b5a059d2061886c41b9.fh,0,0,1,
a91a54baa9e5e1e822b42f1cfb6b2fcb.fh,0,0,1,
a91a83a1738ec1b0109ecae08f5c6d3f.fh,0,0,1,
a91a94242e4dbcb80790efc865e86a26.fh,0,0,1,
a91ab3891bfe8589eea19b13387b5a2e.fh,0,0,1,
a91aecd5ed425f22532b0ae15c6a7b17.fh,0,0,1,
a91b3f5e23f77e11bd1d80516fdbbc31.fh,0,0,1,
a91b76cb0ae66833c3830b5ac4d93927.fh,0,0,1,
a91b9719a6fb06075528b7698e0cfd29.fh,0,0,1,
a91bcab3e6f6a2be6307697d044b33f6.fh,0,0,1,
a91bdba78f66c07e2ad720a83ac01513.fh,0,0,1,
a91c153b9bdbf1f1b28c7b5e37c21055.fh,0,0,1,
a91c57e1eac735bba1154f99537712fb.fh,0,0,1,
a91c78816c644f7413524856e1c458a3.fh,0,0,1,
a91c79cfc12ac5da5e1526fc1305f9a3.fh,0,0,1,
a91cc45332739fce015180dbb3daf347.fh,0,0,1,
a91d0bd16f64f7f9b5bbaa44ca6df347.fh,0,0,1,
a91d1c0d98a9989377a6de2ba3c31a57.fh,0,0,1,
a91d5536f64fa60eb2c3f60b184f88ae.fh,0,0,1,
a91da0bf1e1869e5418c7f5e96575df6.fh,0,0,1,
a91e4434f7ea1115745484220499b585.fh,0,0,1,
a91e7257d72187b33bd9c6dc65241523.fh,0,0,1,
a91e73e3d06e8f5eef25f147dd41027e.fh,0,0,1,
a91e9dd2237ccc4d835476bbe7d2dbef.fh,0,0,1,
a91ebeb061bb49a8d1f898bf77c3e7b4.fh,0,0,1,
a91ecd932548ce4159a3b7bbcbc1a08d.fh,0,0,1,
a91efed70024a4bd49e4a6d6c2b6d83b.fh,0,0,1,
a91f10fd24d08b7f575ac81750b87b78.fh,0,0,1,
a91f629a62793d2308e21df5caa856f1.fh,0,0,1,
a91faff82007950d635f58a779a328a7.fh,0,0,1,
a91fd115b0034b5d62e4279c3379cd50.fh,0,0,1,
a91fe3ef2babfce95f2c38cc6e3dc53a.fh,0,0,1,
a9201a2002f71266ce06dbc9399508ae.fh,0,0,1,
a920499de2221993d8221a146a979dea.fh,0,0,1,
